llavehog,llaveviv,p2_8,folio,viv_sel,hogar,est_dis,upm_dis,fac_hog
11316051,1131605,0,11316,5,1,49,612,4271
11317041,1131704,3,11317,4,1,145,1712,2503
11318051,1131805,2,11318,5,1,50,727,3076
11319051,1131905,3,11319,5,1,127,1491,1834
11320201,1132020,2,11320,20,1,68,927,1392
11321031,1132103,1,11321,3,1,85,1029,15501
11322031,1132203,4,11322,3,1,123,1460,9149
11323191,1132319,1,11323,19,1,42,480,3631
11324171,1132417,0,11324,17,1,89,1112,3110
11325021,1132502,1,11325,2,1,116,1408,6402
11326071,1132607,1,11326,7,1,153,1813,2357
11327021,1132702,3,11327,2,1,4,12,1381
11328011,1132801,2,11328,1,1,187,2148,1543
11329051,1132905,3,11329,5,1,132,1547,1533
11330111,1133011,2,11330,11,1,12,143,609
11331011,1133101,2,11331,1,1,9,65,3558
11332101,1133210,1,11332,10,1,3,8,1437
11333011,1133301,0,11333,1,1,97,1166,1711
11334041,1133404,2,11334,4,1,101,1218,1072
11335111,1133511,2,11335,11,1,37,442,5052
11336041,1133604,1,11336,4,1,129,1513,2829
11337181,1133718,1,11337,18,1,88,1111,4301
11338051,1133805,0,11338,5,1,107,1304,3237
11339181,1133918,1,11339,18,1,118,1414,5277
11340191,1134019,0,11340,19,1,101,1216,1115
11341061,1134106,3,11341,6,1,39,450,4023
11342021,1134202,1,11342,2,1,5,44,882
11343021,1134302,1,11343,2,1,45,532,2963
11344111,1134411,0,11344,11,1,187,2149,1504
11345011,1134501,0,11345,1,1,55,825,1318
11346071,1134607,2,11346,7,1,68,928,1288
11347021,1134702,1,11347,2,1,5,42,1088
11348011,1134801,1,11348,1,1,29,314,1575
11349051,1134905,2,11349,5,1,49,640,3566
11350021,1135002,3,11350,2,1,183,2117,2111
11351051,1135105,3,11351,5,1,106,1278,3197
11352011,1135201,0,11352,1,1,79,987,9142
11353171,1135317,0,11353,17,1,39,452,3699
11354041,1135404,1,11354,4,1,94,1143,3880
11355011,1135501,0,11355,1,1,162,1898,1567
11356031,1135603,3,11356,3,1,78,983,8197
11357041,1135704,1,11357,4,1,130,1516,1778
11358061,1135806,2,11358,6,1,148,1739,2513
11359021,1135902,1,11359,2,1,131,1517,1769
11360041,1136004,1,11360,4,1,30,327,1676
11361011,1136101,4,11361,1,1,48,597,2967
11362151,1136215,1,11362,15,1,56,833,4741
11363011,1136301,1,11363,1,1,113,1397,2146
11364051,1136405,0,11364,5,1,30,362,1346
11365021,1136502,2,11365,2,1,134,1575,1775
11366011,1136601,1,11366,1,1,40,469,3459
11367151,1136715,1,11367,15,1,116,1406,6756
11368051,1136805,1,11368,5,1,49,657,3118
11369021,1136902,1,11369,2,1,150,1750,2617
11370051,1137005,3,11370,5,1,103,1239,952
11371041,1137104,3,11371,4,1,29,290,1734
11372031,1137203,1,11372,3,1,85,1030,15076
11373021,1137302,1,11373,2,1,29,307,1605
11373022,1137302,2,11373,2,2,29,307,1605
11374011,1137401,3,11374,1,1,169,1996,1076
11375041,1137504,1,11375,4,1,106,1290,2978
11375042,1137504,1,11375,4,2,106,1290,2978
11376011,1137601,2,11376,1,1,169,1987,1155
11377051,1137705,1,11377,5,1,58,846,5182
11378031,1137803,1,11378,3,1,97,1172,1505
11379041,1137904,2,11379,4,1,139,1627,1341
11380021,1138002,1,11380,2,1,139,1620,1454
11381021,1138102,4,11381,2,1,17,181,747
11382031,1138203,2,11382,3,1,46,544,3310
11383011,1138301,1,11383,1,1,106,1270,3319
11384111,1138411,0,11384,11,1,167,1975,636
11385111,1138511,1,11385,11,1,179,2089,1807
11386091,1138609,1,11386,9,1,172,2038,7996
11387031,1138703,1,11387,3,1,135,1584,1829
11388041,1138804,2,11388,4,1,15,155,720
11389021,1138902,3,11389,2,1,21,229,690
11390201,1139020,1,11390,20,1,39,454,3356
11391041,1139104,2,11391,4,1,26,272,1902
11392021,1139202,1,11392,2,1,169,2003,1004
11393051,1139305,2,11393,5,1,97,1174,1500
11394101,1139410,1,11394,10,1,111,1378,4169
11395021,1139502,2,11395,2,1,29,306,1616
11396061,1139606,0,11396,6,1,28,279,1313
11397121,1139712,0,11397,12,1,111,1383,3212
11398041,1139804,1,11398,4,1,187,2145,1691
11399071,1139907,1,11399,7,1,172,2036,8005
11400021,1140002,0,11400,2,1,65,899,2997
11401051,1140105,3,11401,5,1,54,814,1273
11402021,1140202,2,11402,2,1,81,1015,19018
11403141,1140314,1,11403,14,1,21,226,887
11404051,1140405,3,11404,5,1,132,1534,1839
11405041,1140504,2,11405,4,1,63,882,3147
11406051,1140605,2,11406,5,1,35,421,807
11407041,1140704,2,11407,4,1,50,728,3027
11408101,1140810,2,11408,10,1,153,1813,2357
11409061,1140906,0,11409,6,1,143,1683,811
11410041,1141004,3,11410,4,1,98,1196,1206
11410042,1141004,1,11410,4,2,98,1196,1206
11411131,1141113,3,11411,13,1,62,881,1964
11412031,1141203,1,11412,3,1,9,68,3501
11413031,1141303,1,11413,3,1,146,1725,3652
11414011,1141401,1,11414,1,1,5,38,1166
11415031,1141503,1,11415,3,1,94,1151,720
11416041,1141604,4,11416,4,1,106,1295,995
11417051,1141705,1,11417,5,1,176,2076,5691
11418051,1141805,1,11418,5,1,113,1392,3160
11419061,1141906,1,11419,6,1,101,1216,1115
11420051,1142005,0,11420,5,1,169,1980,1299
11421011,1142101,1,11421,1,1,36,439,646
11422061,1142206,0,11422,6,1,39,452,3699
11423031,1142303,3,11423,3,1,42,480,3631
11424051,1142405,2,11424,5,1,73,947,2917
11425021,1142502,0,11425,2,1,162,1898,1567
11426031,1142603,2,11426,3,1,23,240,801
11427041,1142704,2,11427,4,1,66,912,3136
11428071,1142807,3,11428,7,1,117,1413,3844
11429021,1142902,1,11429,2,1,98,1186,1470
11430021,1143002,3,11430,2,1,92,1133,4201
11431021,1143102,1,11431,2,1,16,163,800
11432051,1143205,3,11432,5,1,85,1048,11534
11433151,1143315,1,11433,15,1,62,880,3244
11434041,1143404,0,11434,4,1,169,2002,1015
11435041,1143504,1,11435,4,1,130,1515,1790
11436041,1143604,4,11436,4,1,163,1935,1749
11437151,1143715,2,11437,15,1,100,1209,1651
11438201,1143820,1,11438,20,1,89,1113,3095
11439071,1143907,7,11439,7,1,75,966,3387
11440181,1144018,0,11440,18,1,28,279,1313
11441041,1144104,2,11441,4,1,108,1352,3292
11441042,1144104,1,11441,4,2,108,1352,3292
11442011,1144201,2,11442,1,1,103,1234,1068
11443011,1144301,1,11443,1,1,23,242,779
11444021,1144402,1,11444,2,1,124,1464,6559
11445031,1144503,2,11445,3,1,93,1139,4168
11446021,1144602,4,11446,2,1,169,1982,1228
11447011,1144701,1,11447,1,1,162,1902,1538
11448191,1144819,2,11448,19,1,155,1823,414
11449011,1144901,3,11449,1,1,75,962,15240
11450011,1145001,2,11450,1,1,24,254,842
11451021,1145102,1,11451,2,1,163,1913,2062
11452031,1145203,1,11452,3,1,50,734,2939
11453021,1145302,2,11453,2,1,97,1175,1472
11454051,1145405,2,11454,5,1,139,1637,1272
11455041,1145504,0,11455,4,1,48,578,3996
11456161,1145616,1,11456,16,1,57,836,4721
11457051,1145705,2,11457,5,1,148,1739,2513
11458101,1145810,2,11458,10,1,43,483,2387
11459041,1145904,1,11459,4,1,152,1797,2217
11460061,1146006,1,11460,6,1,105,1255,1919
11461151,1146115,1,11461,15,1,33,394,835
11462171,1146217,2,11462,17,1,173,2043,4521
11463191,1146319,1,11463,19,1,153,1808,2893
11464021,1146402,4,11464,2,1,9,95,1551
11465051,1146505,3,11465,5,1,31,370,1942
11466041,1146604,0,11466,4,1,75,964,4181
11467021,1146702,2,11467,2,1,167,1973,2789
11468041,1146804,1,11468,4,1,53,782,1294
11469011,1146901,0,11469,1,1,163,1945,1669
11470041,1147004,2,11470,4,1,35,425,770
11471011,1147101,3,11471,1,1,144,1696,2404
11472031,1147203,1,11472,3,1,97,1169,1663
11473031,1147303,1,11473,3,1,104,1242,1019
11474051,1147405,2,11474,5,1,159,1842,2431
11475031,1147503,1,11475,3,1,120,1427,4872
11476031,1147603,0,11476,3,1,49,613,4248
11477041,1147704,1,11477,4,1,29,301,1657
11478091,1147809,1,11478,9,1,166,1972,586
11479031,1147903,2,11479,3,1,78,978,9619
11480041,1148004,1,11480,4,1,132,1536,1748
11481011,1148101,4,11481,1,1,15,159,501
11482091,1148209,1,11482,9,1,100,1212,1495
11483051,1148305,1,11483,5,1,17,190,687
11484051,1148405,1,11484,5,1,126,1469,2385
11485041,1148504,1,11485,4,1,23,243,770
11486031,1148603,1,11486,3,1,62,879,3249
11487051,1148705,1,11487,5,1,17,192,663
11488011,1148801,1,11488,1,1,103,1236,1037
11489051,1148905,1,11489,5,1,4,13,1363
11490031,1149003,2,11490,3,1,107,1297,3504
11491011,1149101,2,11491,1,1,99,1204,1561
11492041,1149204,0,11492,4,1,30,326,1688
11493021,1149302,1,11493,2,1,86,1074,12314
11494091,1149409,1,11494,9,1,178,2086,1819
11495111,1149511,0,11495,11,1,111,1384,3206
11496041,1149604,1,11496,4,1,54,807,1316
11497031,1149703,1,11497,3,1,127,1487,1951
11498111,1149811,0,11498,11,1,123,1462,2245
11499151,1149915,2,11499,15,1,52,773,1281
11500021,1150002,0,11500,2,1,168,1978,1324
11501201,1150120,2,11501,20,1,130,1516,1778
11502051,1150205,1,11502,5,1,150,1745,2726
11503041,1150304,2,11503,4,1,140,1659,1429
11504051,1150405,2,11504,5,1,71,935,2985
11505041,1150504,2,11505,4,1,85,1061,6128
11506121,1150612,1,11506,12,1,39,453,3363
11507011,1150701,1,11507,1,1,50,748,2232
11508011,1150801,1,11508,1,1,69,930,1984
11509051,1150905,4,11509,5,1,167,1975,636
11510011,1151001,1,11510,1,1,4,11,1396
11511041,1151104,2,11511,4,1,31,383,1756
11512201,1151220,1,11512,20,1,62,880,3244
11513041,1151304,1,11513,4,1,107,1311,3189
11514091,1151409,1,11514,9,1,109,1372,3454
11515051,1151505,4,11515,5,1,9,79,3074
11516091,1151609,2,11516,9,1,125,1468,1809
11517031,1151703,3,11517,3,1,117,1410,5193
11518041,1151804,0,11518,4,1,49,643,3508
11519061,1151906,1,11519,6,1,153,1813,2357
11520071,1152007,2,11520,7,1,90,1116,3460
11521021,1152102,2,11521,2,1,48,566,4433
11522101,1152210,3,11522,10,1,167,1975,636
11523071,1152307,0,11523,7,1,28,278,1371
11524011,1152401,2,11524,1,1,44,513,2427
11525021,1152502,1,11525,2,1,24,253,843
11526031,1152603,2,11526,3,1,170,2013,1316
11527031,1152703,1,11527,3,1,121,1446,3141
11528041,1152804,0,11528,4,1,35,424,774
11529021,1152902,2,11529,2,1,11,140,1439
11530151,1153015,1,11530,15,1,13,147,488
11531021,1153102,1,11531,2,1,174,2048,4995
11532151,1153215,1,11532,15,1,20,222,977
11533071,1153307,0,11533,7,1,52,769,1449
11534131,1153413,1,11534,13,1,180,2091,2598
11535021,1153502,3,11535,2,1,34,397,960
11536041,1153604,2,11536,4,1,58,856,4181
11537071,1153707,1,11537,7,1,180,2092,2522
11538191,1153819,1,11538,19,1,179,2090,1761
11539021,1153902,2,11539,2,1,151,1789,1662
11540051,1154005,1,11540,5,1,94,1151,720
11541011,1154101,1,11541,1,1,10,116,2816
11542091,1154209,1,11542,9,1,3,7,1634
11543031,1154303,1,11543,3,1,52,769,1449
11544011,1154401,1,11544,1,1,31,381,1786
11545051,1154505,2,11545,5,1,175,2058,5680
11546111,1154611,1,11546,11,1,62,879,3249
11547201,1154720,1,11547,20,1,43,485,1975
11548201,1154820,2,11548,20,1,136,1592,1094
11549031,1154903,2,11549,3,1,169,1992,1101
11550021,1155002,1,11550,2,1,93,1138,4351
11551031,1155103,1,11551,3,1,97,1160,1876
11552031,1155203,2,11552,3,1,44,505,2750
11553051,1155305,2,11553,5,1,137,1597,1065
11554051,1155405,4,11554,5,1,30,327,1676
11555051,1155505,2,11555,5,1,87,1094,12086
11556171,1155617,3,11556,17,1,63,888,2579
11557021,1155702,2,11557,2,1,50,684,3837
11558061,1155806,1,11558,6,1,96,1157,995
11559041,1155904,2,11559,4,1,50,684,3837
11560151,1156015,0,11560,15,1,110,1377,3890
11561131,1156113,0,11561,13,1,37,442,5052
11562051,1156205,2,11562,5,1,150,1760,2425
11563021,1156302,1,11563,2,1,66,914,3029
11564011,1156401,1,11564,1,1,142,1676,2626
11565201,1156520,1,11565,20,1,129,1513,2829
11566031,1156603,2,11566,3,1,108,1346,3360
11567051,1156705,1,11567,5,1,20,224,779
11568011,1156801,1,11568,1,1,58,853,4768
11569031,1156903,1,11569,3,1,98,1194,1220
11570021,1157002,2,11570,2,1,106,1267,3367
11571051,1157105,2,11571,5,1,49,634,3710
11572131,1157213,1,11572,13,1,179,2088,1811
11573121,1157312,0,11573,12,1,62,881,1964
11574031,1157403,2,11574,3,1,132,1559,486
11575041,1157504,0,11575,4,1,108,1347,3354
11576041,1157604,1,11576,4,1,153,1806,2589
11577051,1157705,3,11577,5,1,78,984,6236
11578171,1157817,0,11578,17,1,57,838,3502
11579031,1157903,3,11579,3,1,34,411,728
11580191,1158019,1,11580,19,1,68,927,1392
11581051,1158105,1,11581,5,1,52,770,1405
11582021,1158202,1,11582,2,1,53,776,1350
11583071,1158307,1,11583,7,1,12,144,592
11584011,1158401,0,11584,1,1,30,352,1452
11585081,1158508,0,11585,8,1,154,1816,2554
11586011,1158601,3,11586,1,1,127,1488,1944
11587031,1158703,2,11587,3,1,139,1638,1263
11588191,1158819,1,11588,19,1,116,1408,6402
11589151,1158915,2,11589,15,1,147,1735,2939
11590131,1159013,1,11590,13,1,173,2044,4268
11591051,1159105,2,11591,5,1,46,555,1050
11592041,1159204,1,11592,4,1,144,1697,2258
11593061,1159306,1,11593,6,1,159,1843,2250
11594041,1159404,1,11594,4,1,85,1038,12598
11595041,1159504,1,11595,4,1,43,483,2387
11596041,1159604,2,11596,4,1,170,2024,990
11597041,1159704,2,11597,4,1,18,215,673
11598151,1159815,1,11598,15,1,12,143,609
11599031,1159903,1,11599,3,1,68,927,1392
11600151,1160015,1,11600,15,1,185,2138,1543
11601121,1160112,0,11601,12,1,172,2038,7996
11602041,1160204,1,11602,4,1,38,445,7240
11603051,1160305,2,11603,5,1,188,2152,1515
11604011,1160401,1,11604,1,1,77,970,8757
11605031,1160503,2,11605,3,1,29,300,1661
11606131,1160613,1,11606,13,1,136,1589,1281
11607011,1160701,1,11607,1,1,54,814,1273
11608041,1160804,2,11608,4,1,49,612,4271
11609051,1160905,2,11609,5,1,121,1442,3818
11610151,1161015,0,11610,15,1,149,1741,2121
11611041,1161104,1,11611,4,1,107,1319,3086
11612011,1161201,1,11612,1,1,31,376,1820
11613041,1161304,2,11613,4,1,163,1918,1906
11614021,1161402,2,11614,2,1,113,1389,3090
11615031,1161503,0,11615,3,1,29,310,1588
11616041,1161604,0,11616,4,1,155,1820,1502
11617011,1161701,1,11617,1,1,80,1008,6695
11618041,1161804,0,11618,4,1,184,2131,2562
11619201,1161920,1,11619,20,1,100,1214,1363
11620021,1162002,2,11620,2,1,41,472,4425
11621051,1162105,0,11621,5,1,95,1152,3409
11622111,1162211,0,11622,11,1,166,1970,682
11623041,1162304,1,11623,4,1,105,1250,2996
11624031,1162403,1,11624,3,1,5,34,1336
11625121,1162512,2,11625,12,1,63,889,2449
11626201,1162620,0,11626,20,1,27,276,1431
11627021,1162702,1,11627,2,1,144,1694,2503
11628031,1162803,0,11628,3,1,111,1385,3030
11629011,1162901,2,11629,1,1,120,1419,6156
11630031,1163003,2,11630,3,1,45,521,3216
11631041,1163104,3,11631,4,1,107,1330,2550
11632171,1163217,0,11632,17,1,154,1815,2566
11633011,1163301,1,11633,1,1,16,173,626
11634021,1163402,2,11634,2,1,100,1211,1520
11635011,1163501,1,11635,1,1,137,1600,973
11636031,1163603,1,11636,3,1,106,1256,3877
11637111,1163711,1,11637,11,1,101,1219,985
11638011,1163801,2,11638,1,1,46,547,3150
11639041,1163904,1,11639,4,1,32,392,627
11640091,1164009,2,11640,9,1,105,1252,2794
11641041,1164104,1,11641,4,1,185,2140,1353
11642021,1164202,0,11642,2,1,73,949,2541
11643041,1164304,2,11643,4,1,113,1391,3166
11644051,1164405,2,11644,5,1,159,1844,2105
11645051,1164505,1,11645,5,1,30,350,1476
11646081,1164608,1,11646,8,1,160,1845,1479
11647051,1164705,1,11647,5,1,58,857,4148
11648141,1164814,2,11648,14,1,178,2086,1819
11649041,1164904,0,11649,4,1,35,417,879
11650021,1165002,1,11650,2,1,50,703,3504
11651201,1165120,1,11651,20,1,149,1741,2121
11652181,1165218,2,11652,18,1,130,1515,1790
11653061,1165306,3,11653,6,1,135,1587,1397
11654181,1165418,2,11654,18,1,2,6,392
11655141,1165514,0,11655,14,1,89,1113,3095
11656031,1165603,1,11656,3,1,29,295,1686
11657191,1165719,1,11657,19,1,57,835,5223
11658171,1165817,1,11658,17,1,109,1372,3454
11659041,1165904,2,11659,4,1,36,434,714
11660161,1166016,1,11660,16,1,33,395,576
11661021,1166102,3,11661,2,1,128,1499,2283
11662031,1166203,2,11662,3,1,50,702,3527
11663041,1166304,2,11663,4,1,30,353,1448
11664011,1166401,0,11664,1,1,49,618,4123
11665051,1166505,0,11665,5,1,48,587,3640
11666151,1166615,1,11666,15,1,62,881,1964
11667051,1166705,2,11667,5,1,163,1914,2052
11668191,1166819,2,11668,19,1,125,1467,2137
11669031,1166903,0,11669,3,1,71,936,2779
11670041,1167004,1,11670,4,1,132,1552,1391
11671031,1167103,2,11671,3,1,108,1340,3422
11672041,1167204,1,11672,4,1,31,379,1799
11673021,1167302,1,11673,2,1,155,1823,414
11674051,1167405,0,11674,5,1,160,1845,1479
11675121,1167512,2,11675,12,1,52,772,1285
11676101,1167610,0,11676,10,1,28,279,1313
11677091,1167709,3,11677,9,1,28,277,1380
11678021,1167802,1,11678,2,1,29,315,1574
11679111,1167911,0,11679,11,1,178,2086,1819
11680051,1168005,1,11680,5,1,162,1901,1547
11681021,1168102,2,11681,2,1,5,31,1371
11682131,1168213,1,11682,13,1,117,1411,4824
11683151,1168315,1,11683,15,1,90,1117,3299
11684031,1168403,1,11684,3,1,151,1769,2313
11685041,1168504,1,11685,4,1,49,648,3306
11686011,1168601,2,11686,1,1,106,1287,3093
11687141,1168714,1,11687,14,1,13,147,488
11688031,1168803,2,11688,3,1,168,1978,1324
11689131,1168913,1,11689,13,1,112,1387,3229
11690011,1169001,2,11690,1,1,49,619,4117
11691131,1169113,2,11691,13,1,51,766,1365
11692031,1169203,1,11692,3,1,86,1070,12734
11693031,1169303,1,11693,3,1,35,414,927
11694011,1169401,4,11694,1,1,53,793,1196
11695031,1169503,1,11695,3,1,176,2068,6800
11696031,1169603,0,11696,3,1,166,1968,2162
11697021,1169702,1,11697,2,1,29,281,1855
11698181,1169818,1,11698,18,1,75,964,4181
11699021,1169902,1,11699,2,1,23,248,707
11700041,1170004,0,11700,4,1,39,447,4920
11701081,1170108,0,11701,8,1,142,1677,2524
11702031,1170203,1,11702,3,1,25,264,995
11703021,1170302,3,11703,2,1,48,579,3927
11704011,1170401,1,11704,1,1,139,1651,1027
11705051,1170505,2,11705,5,1,30,341,1527
11706201,1170620,3,11706,20,1,94,1150,839
11707041,1170704,1,11707,4,1,167,1976,500
11708021,1170802,1,11708,2,1,147,1735,2939
11709031,1170903,2,11709,3,1,93,1137,4450
11710011,1171001,1,11710,1,1,75,960,17114
11711011,1171101,2,11711,1,1,128,1500,2224
11712041,1171204,1,11712,4,1,190,2169,2030
11713021,1171302,0,11713,2,1,6,46,1634
11714031,1171403,1,11714,3,1,48,568,4282
11715031,1171503,1,11715,3,1,48,583,3806
11716081,1171608,1,11716,8,1,149,1741,2121
11717041,1171704,4,11717,4,1,162,1891,1625
11718031,1171803,2,11718,3,1,175,2065,4609
11719101,1171910,0,11719,10,1,118,1414,5277
11720051,1172005,1,11720,5,1,107,1318,3097
11721041,1172104,1,11721,4,1,63,888,2579
11722021,1172202,2,11722,2,1,73,951,2393
11723051,1172305,1,11723,5,1,10,106,2989
11724031,1172403,1,11724,3,1,132,1540,1661
11725011,1172501,3,11725,1,1,49,631,3756
11726021,1172602,2,11726,2,1,30,364,1340
11727041,1172704,3,11727,4,1,34,405,769
11728011,1172801,1,11728,1,1,53,786,1242
11729111,1172911,1,11729,11,1,81,1017,6441
11730021,1173002,2,11730,2,1,65,898,3113
11731131,1173113,1,11731,13,1,160,1845,1479
11732021,1173202,2,11732,2,1,169,1986,1167
11733011,1173301,1,11733,1,1,46,538,3159
11734201,1173420,1,11734,20,1,173,2044,4268
11735141,1173514,1,11735,14,1,94,1148,948
11736041,1173604,0,11736,4,1,50,710,3442
11737191,1173719,1,11737,19,1,178,2086,1819
11738051,1173805,0,11738,5,1,54,807,1316
11739031,1173903,1,11739,3,1,50,692,3665
11740021,1174002,2,11740,2,1,98,1182,1678
11741031,1174103,2,11741,3,1,87,1092,12570
11742051,1174205,1,11742,5,1,121,1440,4259
11743011,1174301,4,11743,1,1,49,608,4537
11744021,1174402,1,11744,2,1,30,333,1615
11745021,1174502,1,11745,2,1,31,377,1814
11746151,1174615,0,11746,15,1,68,928,1288
11747041,1174704,2,11747,4,1,31,372,1842
11748101,1174810,1,11748,10,1,67,918,1831
11749041,1174904,2,11749,4,1,62,881,1964
11750031,1175003,1,11750,3,1,18,211,734
11751011,1175101,1,11751,1,1,18,217,655
11752031,1175203,1,11752,3,1,6,55,1249
11753041,1175304,0,11753,4,1,17,182,739
11754031,1175403,0,11754,3,1,132,1548,1458
11755041,1175504,1,11755,4,1,9,79,3074
11756071,1175607,1,11756,7,1,173,2042,4624
11757151,1175715,1,11757,15,1,27,276,1431
11758011,1175801,1,11758,1,1,42,479,11188
11759201,1175920,0,11759,20,1,153,1808,2893
11760191,1176019,1,11760,19,1,149,1742,1939
11761021,1176102,1,11761,2,1,97,1170,1534
11762021,1176202,2,11762,2,1,5,43,1062
11763011,1176301,1,11763,1,1,44,500,2795
11764021,1176402,1,11764,2,1,36,438,660
11765041,1176504,1,11765,4,1,86,1085,9385
11766091,1176609,3,11766,9,1,81,1018,5909
11767141,1176714,1,11767,14,1,117,1411,4824
11768021,1176802,2,11768,2,1,53,792,1205
11769051,1176905,2,11769,5,1,30,340,1528
11770011,1177001,2,11770,1,1,176,2069,6624
11771021,1177102,1,11771,2,1,10,108,2939
11772051,1177205,1,11772,5,1,48,559,5687
11773191,1177319,1,11773,19,1,14,148,833
11774041,1177404,2,11774,4,1,18,210,738
11775031,1177503,1,11775,3,1,87,1104,1917
11776051,1177605,2,11776,5,1,66,911,3224
11777031,1177703,1,11777,3,1,150,1748,2637
11778161,1177816,1,11778,16,1,130,1515,1790
11779011,1177901,1,11779,1,1,113,1390,3214
11780161,1178016,2,11780,16,1,101,1218,1072
11781121,1178112,3,11781,12,1,111,1385,3030
11782051,1178205,1,11782,5,1,107,1305,3233
11783061,1178306,1,11783,6,1,63,888,2579
11784031,1178403,2,11784,3,1,143,1680,2209
11785121,1178512,1,11785,12,1,105,1253,2656
11786191,1178619,1,11786,19,1,174,2047,5218
11787041,1178704,0,11787,4,1,183,2113,2189
11788041,1178804,3,11788,4,1,67,920,1739
11789021,1178902,1,11789,2,1,40,468,3585
11790051,1179005,0,11790,5,1,37,442,5052
11791091,1179109,1,11791,9,1,141,1675,2637
11792021,1179202,1,11792,2,1,149,1741,2121
11793031,1179303,1,11793,3,1,139,1625,1380
11794191,1179419,1,11794,19,1,173,2041,4774
11795021,1179502,2,11795,2,1,43,482,3070
11796031,1179603,1,11796,3,1,162,1858,1927
11797011,1179701,1,11797,1,1,94,1148,948
11798011,1179801,1,11798,1,1,113,1394,3011
11799011,1179901,1,11799,1,1,26,274,1433
11800041,1180004,1,11800,4,1,146,1726,3600
11801181,1180118,2,11801,18,1,101,1215,1128
11802031,1180203,3,11802,3,1,79,988,9068
11803061,1180306,0,11803,6,1,111,1385,3030
11804011,1180401,1,11804,1,1,51,767,1281
11805011,1180501,0,11805,1,1,97,1179,1178
11806011,1180601,2,11806,1,1,132,1541,1625
11807011,1180701,1,11807,1,1,63,887,2678
11808181,1180818,2,11808,18,1,105,1255,1919
11809131,1180913,3,11809,13,1,2,6,392
11810011,1181001,2,11810,1,1,86,1084,9385
11811051,1181105,1,11811,5,1,139,1622,1404
