[2026-02-12 23:04:17] | APROBADO | 100 | 0.16 | 15000.0 | Negocio
[2026-05-10 11:36:50] | RECHAZADO | 41 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 13 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 71 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 41 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 85 | 0.30 | 12000.0 | Negocio
[2026-05-10 11:36:50] | RECHAZADO | 43 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 46 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 49 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 27 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 10 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 45 | 0.30 | 3600.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 17 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 9 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 31 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 25 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 0 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 38 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 25 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 41 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 46 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 71 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 55 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 26 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 13 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 30 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 42 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 55 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 8 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 48 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 29 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 13 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 23 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 27 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 66 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 72 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 31 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 28 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 98 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 38 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 98 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 83 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 97 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 57 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 90 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 41 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 81 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 98 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 59 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 28 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 46 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 53 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 10 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 90 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 57 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 0 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 33 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 71 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 87 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 38 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 32 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 67 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 65 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 28 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 31 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 0 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 37 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 43 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 8 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 72 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 0 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 59 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 23 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 84 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 42 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 41 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 25 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 28 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 15 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 40 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 81 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 70 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 54 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 15 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 53 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 13 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 28 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 27 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 27 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 100 | 0.30 | 12000.0 | Negocio
[2026-05-10 11:36:50] | RECHAZADO | 0 | 0.30 | 12000.0 | Negocio
[2026-05-10 11:36:50] | RECHAZADO | 28 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 66 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 25 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 29 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 55 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 72 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 28 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 8 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 57 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 56 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 41 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 0 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 56 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 76 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 75 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 38 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 10 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 43 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 10 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 31 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 10 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 13 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 54 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 50 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 65 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 47 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 11 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 54 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 39 | 0.30 | 9000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 65 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 45 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 70 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 73 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 97 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 13 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 67 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 53 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 11 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 24 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 56 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 100 | 0.30 | 12000.0 | Negocio
[2026-05-10 11:36:50] | APROBADO | 92 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 25 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 23 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 12 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 29 | 0.30 | 9000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 58 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | REVISION_MANUAL | 69 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 45 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 10 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 22 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 36 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 41 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 56 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 28 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 28 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 45 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 41 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 86 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 86 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | APROBADO | 92 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 38 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 50 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 6 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 41 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 28 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 25 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 48 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 56 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 23 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:50] | RECHAZADO | 30 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 29 | 0.30 | 5400.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 71 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 90 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 49 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 26 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 52 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 30 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 23 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 27 | 0.30 | 9000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 52 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 26 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 38 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 42 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 41 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 68 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 44 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 29 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 55 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 31 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 47 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 85 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 6 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 43 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 25 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 42 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 38 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 8 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 73 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 25 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 40 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 66 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 0 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 41 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 43 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 70 | 0.30 | 12000.0 | Negocio
[2026-05-10 11:36:51] | RECHAZADO | 20 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 89 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 13 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 28 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 28 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 68 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 10 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 38 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 64 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 82 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 40 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 55 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 55 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 26 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 69 | 0.30 | 12000.0 | Negocio
[2026-05-10 11:36:51] | RECHAZADO | 0 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 20 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 47 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 13 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 8 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 55 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 96 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 74 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 50 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 52 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 66 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 56 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 84 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 0 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 69 | 0.30 | 9000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 66 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 55 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 30 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 7 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 13 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 74 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 58 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 83 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 22 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 13 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 68 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 0 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 41 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 40 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 85 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 87 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 85 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 30 | 0.30 | 7200.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 41 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 27 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 48 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 27 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 26 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 47 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 40 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 31 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 6 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 25 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 38 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 68 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 84 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 27 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 63 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 11 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 10 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 28 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 55 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 38 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 28 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 42 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 55 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 83 | 0.30 | 12000.0 | Negocio
[2026-05-10 11:36:51] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 13 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 15 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 42 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 94 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 42 | 0.30 | 5760.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 14 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 65 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 15 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 12 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 45 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 67 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 43 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 25 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 60 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 25 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 67 | 0.30 | 12000.0 | Negocio
[2026-05-10 11:36:51] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 21 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | APROBADO | 100 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 52 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 40 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 28 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 49 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | REVISION_MANUAL | 71 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 14 | 0.30 | 10000.0 | Consumo
[2026-05-10 11:36:51] | RECHAZADO | 50 | 0.30 | 10000.0 | Consumo
